"","date","ccg_id","name","items","cost","list_size","covid_period"
"6038","2021-07-01","15N","NHS DEVON CCG","18349","109460.69","1259562","covid year 2"
"6039","2021-07-01","11M","NHS GLOUCESTERSHIRE CCG","10017","51306.02","669452","covid year 2"
"6040","2021-07-01","11J","NHS DORSET CCG","12384","75548.55","813786","covid year 2"
"6041","2021-07-01","12F","NHS WIRRAL CCG","5179","28662.3","338818","covid year 2"
"6042","2021-07-01","71E","NHS LINCOLNSHIRE CCG","12394","67107.98","804074","covid year 2"
"6043","2021-07-01","02Y","NHS EAST RIDING OF YORKSHIRE CCG","4755","25135.05","307347","covid year 2"
"6044","2021-07-01","06T","NHS NORTH EAST ESSEX CCG","5613","27494.91","362147","covid year 2"
"6045","2021-07-01","02Q","NHS BASSETLAW CCG","1878","8151.78","120894","covid year 2"
"6046","2021-07-01","26A","NHS NORFOLK AND WAVENEY CCG","16905","105934.06","1076361","covid year 2"
"6047","2021-07-01","02M","NHS FYLDE AND WYRE CCG","2855","17834.28","180990","covid year 2"
"6048","2021-07-01","11N","NHS KERNOW CCG","9470","64598.65","594588","covid year 2"
"6049","2021-07-01","18C","NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG","12933","67597.02","809689","covid year 2"
"6050","2021-07-01","07K","NHS WEST SUFFOLK CCG","4187","29013.59","260447","covid year 2"
"6051","2021-07-01","00N","NHS SOUTH TYNESIDE CCG","2575","16745.43","158731","covid year 2"
"6052","2021-07-01","42D","NHS NORTH YORKSHIRE CCG","7138","44484.71","434266","covid year 2"
"6053","2021-07-01","00L","NHS NORTHUMBERLAND CCG","5460","24738.22","332090","covid year 2"
"6054","2021-07-01","01H","NHS NORTH CUMBRIA CCG","5463","31911.68","327776","covid year 2"
"6055","2021-07-01","02P","NHS BARNSLEY CCG","4629","22487.28","264767","covid year 2"
"6056","2021-07-01","84H","NHS COUNTY DURHAM CCG","10287","49230.81","558102","covid year 2"
"6057","2021-08-01","93C","NHS NORTH CENTRAL LONDON CCG","8384","57161.9","1715557","covid year 2"
"6058","2021-08-01","72Q","NHS SOUTH EAST LONDON CCG","10674","78254.31","2035233","covid year 2"
"6059","2021-08-01","W2U3Z","NHS NORTH WEST LONDON CCG","14313","96430.29","2702283","covid year 2"
"6060","2021-08-01","A3A8R","NHS NORTH EAST LONDON CCG","13154","93958.95","2313394","covid year 2"
"6061","2021-08-01","36L","NHS SOUTH WEST LONDON CCG","11752","77507.23","1718524","covid year 2"
"6062","2021-08-01","04C","NHS LEICESTER CITY CCG","2935","19449.98","422140","covid year 2"
"6063","2021-08-01","07G","NHS THURROCK CCG","1380","10755.07","183610","covid year 2"
"6064","2021-08-01","09D","NHS BRIGHTON AND HOVE CCG","2489","16695.73","325220","covid year 2"
"6065","2021-08-01","15A","NHS BERKSHIRE WEST CCG","4447","42102.19","560543","covid year 2"
"6066","2021-08-01","10R","NHS PORTSMOUTH CCG","1871","16023.84","229918","covid year 2"
"6067","2021-08-01","99E","NHS BASILDON AND BRENTWOOD CCG","2381","20973.08","285057","covid year 2"
"6068","2021-08-01","10Q","NHS OXFORDSHIRE CCG","6550","39510.39","782851","covid year 2"
"6069","2021-08-01","D4U1Y","NHS FRIMLEY CCG","6759","49419.96","806197","covid year 2"
"6070","2021-08-01","14L","NHS MANCHESTER CCG","5742","39620.74","679547","covid year 2"
"6071","2021-08-01","M1J4Y","NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG","9221","72905.01","1062444","covid year 2"
"6072","2021-08-01","92A","NHS SURREY HEARTLANDS CCG","9806","69449.9","1118100","covid year 2"
"6073","2021-08-01","06N","NHS HERTS VALLEYS CCG","5912","48991.11","665691","covid year 2"
"6074","2021-08-01","15C","NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG","9506","62703.38","1046750","covid year 2"
"6075","2021-08-01","14Y","NHS BUCKINGHAMSHIRE CCG","5238","40036.83","575974","covid year 2"
"6076","2021-08-01","15E","NHS BIRMINGHAM AND SOLIHULL CCG","12206","76594.44","1341558","covid year 2"
"6077","2021-08-01","05W","NHS STOKE ON TRENT CCG","2711","17213.54","296555","covid year 2"
"6078","2021-08-01","01G","NHS SALFORD CCG","2737","17383.82","293484","covid year 2"
"6079","2021-08-01","05V","NHS STAFFORD AND SURROUNDS CCG","1483","9111.01","151265","covid year 2"
"6080","2021-08-01","15F","NHS LEEDS CCG","8827","46586.93","898305","covid year 2"
"6081","2021-08-01","01J","NHS KNOWSLEY CCG","1663","11116.14","169233","covid year 2"
"6082","2021-08-01","02E","NHS WARRINGTON CCG","2180","13095.08","221828","covid year 2"
"6083","2021-08-01","01E","NHS GREATER PRESTON CCG","2145","10856.88","218104","covid year 2"
"6084","2021-08-01","04Y","NHS CANNOCK CHASE CCG","1348","8818.79","135830","covid year 2"
"6085","2021-08-01","03R","NHS WAKEFIELD CCG","3892","20584.31","386718","covid year 2"
"6086","2021-08-01","D9Y0V","NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG","16889","123584.67","1677672","covid year 2"
"6087","2021-08-01","99G","NHS SOUTHEND CCG","1921","11843.42","190359","covid year 2"
"6088","2021-08-01","91Q","NHS KENT AND MEDWAY CCG","19661","111148.55","1947865","covid year 2"
"6089","2021-08-01","D2P2L","NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG","15106","82034.91","1496098","covid year 2"
"6090","2021-08-01","52R","NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG","11176","68606.34","1101981","covid year 2"
"6091","2021-08-01","02H","NHS WIGAN BOROUGH CCG","3421","20765.46","336205","covid year 2"
"6092","2021-08-01","00X","NHS CHORLEY AND SOUTH RIBBLE CCG","1936","13354.17","187507","covid year 2"
"6093","2021-08-01","03L","NHS ROTHERHAM CCG","2755","18064.83","265898","covid year 2"
"6094","2021-08-01","01D","NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG","2521","14494.43","240918","covid year 2"
"6095","2021-08-01","03F","NHS HULL CCG","3186","17041.74","304299","covid year 2"
"6096","2021-08-01","05Q","NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG","2292","17340.5","217058","covid year 2"
"6097","2021-08-01","99F","NHS CASTLE POINT AND ROCHFORD CCG","1984","12660.9","185928","covid year 2"
"6098","2021-08-01","92G","NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG","10502","58918.23","972967","covid year 2"
"6099","2021-08-01","07H","NHS WEST ESSEX CCG","3512","20338.84","323420","covid year 2"
"6100","2021-08-01","00V","NHS BURY CCG","2274","15520.1","208155","covid year 2"
"6101","2021-08-01","06K","NHS EAST AND NORTH HERTFORDSHIRE CCG","6738","38267.65","615246","covid year 2"
"6102","2021-08-01","78H","NHS NORTHAMPTONSHIRE CCG","8802","48835.63","795539","covid year 2"
"6103","2021-08-01","05D","NHS EAST STAFFORDSHIRE CCG","1641","12029.82","147399","covid year 2"
"6104","2021-08-01","05G","NHS NORTH STAFFORDSHIRE CCG","2427","12813.21","216795","covid year 2"
"6105","2021-08-01","03N","NHS SHEFFIELD CCG","6895","38086.55","612762","covid year 2"
"6106","2021-08-01","00Y","NHS OLDHAM CCG","2945","16564.45","261244","covid year 2"
"6107","2021-08-01","X2C4Y","NHS KIRKLEES CCG","5063","30632.37","448255","covid year 2"
"6108","2021-08-01","02X","NHS DONCASTER CCG","3694","23658.69","326878","covid year 2"
"6109","2021-08-01","13T","NHS NEWCASTLE GATESHEAD CCG","6012","35650.54","531372","covid year 2"
"6110","2021-08-01","36J","NHS BRADFORD DISTRICT AND CRAVEN CCG","7362","40659.5","647232","covid year 2"
"6111","2021-08-01","00T","NHS BOLTON CCG","3624","20553.04","318181","covid year 2"
"6112","2021-08-01","15M","NHS DERBY AND DERBYSHIRE CCG","12202","69963.4","1070936","covid year 2"
"6113","2021-08-01","00R","NHS BLACKPOOL CCG","2000","9863.08","175084","covid year 2"
"6114","2021-08-01","16C","NHS TEES VALLEY CCG","8219","49320.32","712309","covid year 2"
"6115","2021-08-01","06H","NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG","11698","66242.06","1012463","covid year 2"
"6116","2021-08-01","99A","NHS LIVERPOOL CCG","6440","37060.91","556833","covid year 2"
"6117","2021-08-01","01F","NHS HALTON CCG","1565","8187.13","134654","covid year 2"
"6118","2021-08-01","01A","NHS EAST LANCASHIRE CCG","4620","24802.38","393262","covid year 2"
"6119","2021-08-01","27D","NHS CHESHIRE CCG","9293","54264.1","790644","covid year 2"
"6120","2021-08-01","00Q","NHS BLACKBURN WITH DARWEN CCG","2123","10914.52","180387","covid year 2"
"6121","2021-08-01","03W","NHS EAST LEICESTERSHIRE AND RUTLAND CCG","4026","25739.64","341853","covid year 2"
"6122","2021-08-01","11X","NHS SOMERSET CCG","6981","43777.35","591343","covid year 2"
"6123","2021-08-01","01Y","NHS TAMESIDE AND GLOSSOP CCG","2998","15175.34","252412","covid year 2"
"6124","2021-08-01","02A","NHS TRAFFORD CCG","2915","15861.53","244922","covid year 2"
"6125","2021-08-01","B2M3M","NHS COVENTRY AND WARWICKSHIRE CCG","12313","69721.17","1034274","covid year 2"
"6126","2021-08-01","01X","NHS ST HELENS CCG","2383","13054.05","200047","covid year 2"
"6127","2021-08-01","04V","NHS WEST LEICESTERSHIRE CCG","4839","27798.71","404415","covid year 2"
"6128","2021-08-01","06Q","NHS MID ESSEX CCG","4824","32119.1","402894","covid year 2"
"6129","2021-08-01","02G","NHS WEST LANCASHIRE CCG","1370","9124.13","113831","covid year 2"
"6130","2021-08-01","01W","NHS STOCKPORT CCG","3843","23195.72","318944","covid year 2"
"6131","2021-08-01","03Q","NHS VALE OF YORK CCG","4461","27234.2","366008","covid year 2"
"6132","2021-08-01","70F","NHS WEST SUSSEX CCG","11253","74408.86","916634","covid year 2"
"6133","2021-08-01","01T","NHS SOUTH SEFTON CCG","2014","10643.06","156948","covid year 2"
"6134","2021-08-01","99C","NHS NORTH TYNESIDE CCG","2872","15007.3","223627","covid year 2"
"6135","2021-08-01","03K","NHS NORTH LINCOLNSHIRE CCG","2362","14866.01","183165","covid year 2"
"6136","2021-08-01","00P","NHS SUNDERLAND CCG","3679","17602.33","284680","covid year 2"
"6137","2021-08-01","M2L0M","NHS SHROPSHIRE, TELFORD AND WREKIN CCG","6666","44796.81","515076","covid year 2"
"6138","2021-08-01","06L","NHS IPSWICH AND EAST SUFFOLK CCG","5440","37049.91","417648","covid year 2"
"6139","2021-08-01","97R","NHS EAST SUSSEX CCG","7543","45597.37","565010","covid year 2"
"6140","2021-08-01","15N","NHS DEVON CCG","16839","97305.62","1260595","covid year 2"
"6141","2021-08-01","02T","NHS CALDERDALE CCG","3007","15110.52","222469","covid year 2"
"6142","2021-08-01","03H","NHS NORTH EAST LINCOLNSHIRE CCG","2325","14838.91","171064","covid year 2"
"6143","2021-08-01","01K","NHS MORECAMBE BAY CCG","4809","29728.75","351107","covid year 2"
"6144","2021-08-01","11M","NHS GLOUCESTERSHIRE CCG","9270","45008.59","669875","covid year 2"
"6145","2021-08-01","11J","NHS DORSET CCG","11410","70609.37","814403","covid year 2"
"6146","2021-08-01","06T","NHS NORTH EAST ESSEX CCG","5130","24689.76","362511","covid year 2"
"6147","2021-08-01","12F","NHS WIRRAL CCG","4836","27332.71","339203","covid year 2"
"6148","2021-08-01","02Q","NHS BASSETLAW CCG","1763","8460.55","121080","covid year 2"
"6149","2021-08-01","07K","NHS WEST SUFFOLK CCG","3812","27377.2","260857","covid year 2"
"6150","2021-08-01","18C","NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG","11899","66607.92","811243","covid year 2"
"6151","2021-08-01","02M","NHS FYLDE AND WYRE CCG","2664","17159.94","181334","covid year 2"
"6152","2021-08-01","26A","NHS NORFOLK AND WAVENEY CCG","15872","96549.4","1077072","covid year 2"
"6153","2021-08-01","11N","NHS KERNOW CCG","8808","61727.42","595037","covid year 2"
"6154","2021-08-01","42D","NHS NORTH YORKSHIRE CCG","6443","38907.3","434925","covid year 2"
"6155","2021-08-01","71E","NHS LINCOLNSHIRE CCG","11973","69068.4","804269","covid year 2"
"6156","2021-08-01","01V","NHS SOUTHPORT AND FORMBY CCG","1896","10258.8","126215","covid year 2"
"6157","2021-08-01","01H","NHS NORTH CUMBRIA CCG","4974","27086.94","328032","covid year 2"
"6158","2021-08-01","00L","NHS NORTHUMBERLAND CCG","5227","25566.69","332393","covid year 2"
"6159","2021-08-01","02Y","NHS EAST RIDING OF YORKSHIRE CCG","4865","24786.07","307521","covid year 2"
"6160","2021-08-01","02P","NHS BARNSLEY CCG","4301","23752.38","264893","covid year 2"
"6161","2021-08-01","00N","NHS SOUTH TYNESIDE CCG","2597","14512.45","158714","covid year 2"
"6162","2021-08-01","84H","NHS COUNTY DURHAM CCG","9333","45511.13","557098","covid year 2"
"6163","2021-09-01","93C","NHS NORTH CENTRAL LONDON CCG","9287","70475.75","1717454","covid year 2"
"6164","2021-09-01","W2U3Z","NHS NORTH WEST LONDON CCG","15580","110925.41","2709523","covid year 2"
"6165","2021-09-01","72Q","NHS SOUTH EAST LONDON CCG","11892","79587.75","2036605","covid year 2"
"6166","2021-09-01","A3A8R","NHS NORTH EAST LONDON CCG","14618","99094.61","2319153","covid year 2"
"6167","2021-09-01","36L","NHS SOUTH WEST LONDON CCG","12922","75875.09","1719113","covid year 2"
"6168","2021-09-01","07G","NHS THURROCK CCG","1511","11352.24","183811","covid year 2"
"6169","2021-09-01","04C","NHS LEICESTER CITY CCG","3598","19903.26","421897","covid year 2"
"6170","2021-09-01","09D","NHS BRIGHTON AND HOVE CCG","2783","14694.15","324986","covid year 2"
"6171","2021-09-01","15A","NHS BERKSHIRE WEST CCG","5018","41771.23","561584","covid year 2"
"6172","2021-09-01","D4U1Y","NHS FRIMLEY CCG","7464","49249.58","806945","covid year 2"
"6173","2021-09-01","10Q","NHS OXFORDSHIRE CCG","7266","44377.86","783880","covid year 2"
"6174","2021-09-01","92A","NHS SURREY HEARTLANDS CCG","10379","68492.66","1119355","covid year 2"
"6175","2021-09-01","M1J4Y","NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG","9900","82078.66","1064649","covid year 2"
"6176","2021-09-01","10R","NHS PORTSMOUTH CCG","2151","17901.63","229515","covid year 2"
"6177","2021-09-01","99E","NHS BASILDON AND BRENTWOOD CCG","2713","26845.9","285442","covid year 2"
"6178","2021-09-01","06N","NHS HERTS VALLEYS CCG","6529","53110.18","666969","covid year 2"
"6179","2021-09-01","14L","NHS MANCHESTER CCG","6664","39920.17","679659","covid year 2"
"6180","2021-09-01","15C","NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG","10351","82583.73","1047258","covid year 2"
"6181","2021-09-01","15E","NHS BIRMINGHAM AND SOLIHULL CCG","13907","81465.72","1342397","covid year 2"
"6182","2021-09-01","14Y","NHS BUCKINGHAMSHIRE CCG","5975","39777.66","576502","covid year 2"
"6183","2021-09-01","01G","NHS SALFORD CCG","3192","19351.04","294367","covid year 2"
"6184","2021-09-01","15F","NHS LEEDS CCG","9810","53229.4","898120","covid year 2"
"6185","2021-09-01","99G","NHS SOUTHEND CCG","2090","13486.56","190377","covid year 2"
"6186","2021-09-01","D9Y0V","NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG","18481","128609.13","1677795","covid year 2"
"6187","2021-09-01","05W","NHS STOKE ON TRENT CCG","3286","16738.83","296598","covid year 2"
"6188","2021-09-01","03F","NHS HULL CCG","3385","22735.17","304248","covid year 2"
"6189","2021-09-01","52R","NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG","12284","72688.75","1102148","covid year 2"
"6190","2021-09-01","03R","NHS WAKEFIELD CCG","4361","22822.86","387066","covid year 2"
"6191","2021-09-01","91Q","NHS KENT AND MEDWAY CCG","22040","123328.51","1950284","covid year 2"
"6192","2021-09-01","02E","NHS WARRINGTON CCG","2518","18159.81","222224","covid year 2"
"6193","2021-09-01","05V","NHS STAFFORD AND SURROUNDS CCG","1726","10909.57","151395","covid year 2"
"6194","2021-09-01","D2P2L","NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG","17149","83206.57","1497131","covid year 2"
"6195","2021-09-01","00X","NHS CHORLEY AND SOUTH RIBBLE CCG","2164","13916.53","187572","covid year 2"
"6196","2021-09-01","01E","NHS GREATER PRESTON CCG","2565","13425.18","218378","covid year 2"
"6197","2021-09-01","02H","NHS WIGAN BOROUGH CCG","3953","23867.51","336547","covid year 2"
"6198","2021-09-01","03L","NHS ROTHERHAM CCG","3143","19975.78","266063","covid year 2"
"6199","2021-09-01","01J","NHS KNOWSLEY CCG","2034","12210.85","169472","covid year 2"
"6200","2021-09-01","06K","NHS EAST AND NORTH HERTFORDSHIRE CCG","7408","38385.52","615713","covid year 2"
"6201","2021-09-01","92G","NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG","11757","70079.31","974125","covid year 2"
"6202","2021-09-01","03Q","NHS VALE OF YORK CCG","4422","26650.99","365364","covid year 2"
"6203","2021-09-01","05Q","NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG","2646","15893.13","217281","covid year 2"
"6204","2021-09-01","00T","NHS BOLTON CCG","3901","23905.06","318673","covid year 2"
"6205","2021-09-01","07H","NHS WEST ESSEX CCG","3981","21598.21","323769","covid year 2"
"6206","2021-09-01","36J","NHS BRADFORD DISTRICT AND CRAVEN CCG","7943","44470.3","645549","covid year 2"
"6207","2021-09-01","78H","NHS NORTHAMPTONSHIRE CCG","9853","53899.76","796135","covid year 2"
"6208","2021-09-01","04Y","NHS CANNOCK CHASE CCG","1683","12440.14","135873","covid year 2"
"6209","2021-09-01","03N","NHS SHEFFIELD CCG","7611","42468.15","612473","covid year 2"
"6210","2021-09-01","02X","NHS DONCASTER CCG","4067","24726.02","327061","covid year 2"
"6211","2021-09-01","06H","NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG","12715","75767.16","1013249","covid year 2"
"6212","2021-09-01","99F","NHS CASTLE POINT AND ROCHFORD CCG","2366","14740.58","186061","covid year 2"
"6213","2021-09-01","05G","NHS NORTH STAFFORDSHIRE CCG","2769","13871.33","216933","covid year 2"
"6214","2021-09-01","04V","NHS WEST LEICESTERSHIRE CCG","5167","31160.05","404563","covid year 2"
"6215","2021-09-01","00Y","NHS OLDHAM CCG","3355","18377.79","261462","covid year 2"
"6216","2021-09-01","15M","NHS DERBY AND DERBYSHIRE CCG","13766","72863.14","1071675","covid year 2"
"6217","2021-09-01","X2C4Y","NHS KIRKLEES CCG","5768","30569.71","448443","covid year 2"
"6218","2021-09-01","01W","NHS STOCKPORT CCG","4108","22574.21","319283","covid year 2"
"6219","2021-09-01","01D","NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG","3113","14511.51","241271","covid year 2"
"6220","2021-09-01","00V","NHS BURY CCG","2688","20589.96","208284","covid year 2"
"6221","2021-09-01","05D","NHS EAST STAFFORDSHIRE CCG","1915","13410.02","147583","covid year 2"
"6222","2021-09-01","13T","NHS NEWCASTLE GATESHEAD CCG","6907","36422.75","531153","covid year 2"
"6223","2021-09-01","B2M3M","NHS COVENTRY AND WARWICKSHIRE CCG","13499","73485.68","1035423","covid year 2"
"6224","2021-09-01","01F","NHS HALTON CCG","1766","8770.02","134894","covid year 2"
"6225","2021-09-01","27D","NHS CHESHIRE CCG","10368","55008.3","791930","covid year 2"
"6226","2021-09-01","02G","NHS WEST LANCASHIRE CCG","1493","10055.69","113972","covid year 2"
"6227","2021-09-01","70F","NHS WEST SUSSEX CCG","12065","78408.03","917745","covid year 2"
"6228","2021-09-01","11X","NHS SOMERSET CCG","7808","45500.97","592336","covid year 2"
"6229","2021-09-01","99A","NHS LIVERPOOL CCG","7361","42157.09","557210","covid year 2"
"6230","2021-09-01","02A","NHS TRAFFORD CCG","3262","15779.42","245173","covid year 2"
"6231","2021-09-01","16C","NHS TEES VALLEY CCG","9490","54692.65","712760","covid year 2"
"6232","2021-09-01","06Q","NHS MID ESSEX CCG","5413","32388.9","403448","covid year 2"
"6233","2021-09-01","01Y","NHS TAMESIDE AND GLOSSOP CCG","3399","15650.05","252653","covid year 2"
"6234","2021-09-01","03W","NHS EAST LEICESTERSHIRE AND RUTLAND CCG","4647","28059.52","342257","covid year 2"
"6235","2021-09-01","01X","NHS ST HELENS CCG","2743","15703.32","200107","covid year 2"
"6236","2021-09-01","02T","NHS CALDERDALE CCG","3108","14541.6","222566","covid year 2"
"6237","2021-09-01","01A","NHS EAST LANCASHIRE CCG","5566","29761.17","393803","covid year 2"
"6238","2021-09-01","00Q","NHS BLACKBURN WITH DARWEN CCG","2552","12963.37","180553","covid year 2"
"6239","2021-09-01","06L","NHS IPSWICH AND EAST SUFFOLK CCG","5913","39406.83","418187","covid year 2"
"6240","2021-09-01","03K","NHS NORTH LINCOLNSHIRE CCG","2607","16565.06","183406","covid year 2"
